,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4326,5325-UWTWJ,1,0,1,0,0.4225352112676056,1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0.7194029850746269,0.33590468497576736,0
4327,3969-GYXEL,0,0,0,0,0.14084507042253522,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5786069651741295,0.09461112393261022,0
4328,9208-OLGAQ,0,1,0,0,0.23943661971830985,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0,0.663681592039801,0.16441841680129243,0
4329,3244-CQPHU,0,1,0,0,1.0,1,1,1,1.0,1.0,0.0,1.0,1.0,1.0,2,1,0,0.9139303482587064,0.8917493653357951,0
4330,2674-MLXMN,0,1,0,0,0.9859154929577465,1,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0.809950248756219,0.7999480729286867,0
4331,9708-HPXWZ,1,1,0,0,0.056338028169014086,0,0,1,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0.27014925373134324,0.022611354719593815,0
4332,6992-TKNYO,1,0,1,0,0.5211267605633803,1,1,1,0.0,0.0,1.0,1.0,0.0,1.0,1,0,0,0.5049751243781094,0.3058677590583891,0
4333,4468-YDOVK,1,0,0,1,0.056338028169014086,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0.3024875621890547,0.024971151627048233,0
4334,3754-DXMRT,1,1,0,0,0.014084507042253521,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.2577114427860696,0.008521809369951536,1
4335,5792-JALQC,0,1,0,0,0.7183098591549296,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,2,0,0,0.4139303482587065,0.35592545580429263,0
4336,7130-VTEWQ,0,1,0,0,0.09859154929577464,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.572139303482587,0.06778790676205862,1
4337,2200-DSAAL,0,0,0,0,0.9436619718309859,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,2,1,0,0.6208955223880598,0.6129009923840295,0
4339,9351-LZYGF,0,0,1,0,0.5774647887323944,1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0.47910447761194036,0.31260096930533116,0
4340,4366-CTOUZ,0,0,0,0,0.6901408450704225,1,0,1,0.0,1.0,0.0,1.0,1.0,1.0,2,1,1,0.8154228855721394,0.5792349411493192,0
4342,7903-CMPEY,1,1,1,0,0.0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.617412935323383,0.007096699746134318,1
4343,1518-OMDIK,1,0,1,0,0.4507042253521127,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.2616915422885572,0.16660512347103623,0
4345,0595-ITUDF,1,0,1,1,0.8873239436619719,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0.7318407960199005,0.6856335102700207,0
4346,6996-KNSML,0,0,0,0,0.0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0.5636815920398011,0.0064735748903761835,1
4348,0096-BXERS,0,0,1,0,0.07042253521126761,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3194029850746269,0.03412762520193861,0
4351,6253-WRFHY,1,0,1,1,0.16901408450704225,1,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,0.4626865671641791,0.09907108239095316,0
4352,9133-AYJZG,0,0,0,0,0.30985915492957744,1,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0.800497512437811,0.25736210477729055,0
4353,2675-OTVVJ,1,1,1,0,0.4225352112676056,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0.7084577114427861,0.32181513962612507,0
4354,8680-CGLTP,1,0,0,0,0.39436619718309857,1,0,1,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0,0.40298507462686567,0.19356104315716594,0
4356,5018-GWURO,0,0,1,0,0.7746478873239436,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0.6701492537313433,0.5635818139856912,0
4357,6741-QRLUP,0,0,0,0,0.8732394366197183,1,1,1,1.0,1.0,1.0,1.0,0.0,1.0,2,1,0,0.617412935323383,0.5742614816524348,0
4358,4737-HOBAX,1,0,1,0,0.8732394366197183,1,1,1,0.0,0.0,1.0,1.0,1.0,1.0,2,0,0,0.6124378109452736,0.5787272097853681,0
4359,0537-QYZZN,1,1,1,1,0.323943661971831,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.6129353233830845,0.21220286175859682,0
4360,3340-QBBFM,1,1,1,0,0.49295774647887325,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.3567164179104478,0.2277925225017309,0
4361,1704-NRWYE,0,1,0,0,0.11267605633802817,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0.6228855721393034,0.08456612047080544,1
4362,2592-SEIFQ,1,0,0,0,0.028169014084507043,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.06467661691542288,0.00555619663051004,1
4363,8200-KLNYW,0,0,1,0,0.28169014084507044,1,0,1,1.0,0.0,1.0,1.0,1.0,1.0,1,0,1,0.6233830845771144,0.19572467112854836,0
4368,9896-UYMIE,1,0,0,0,0.9154929577464789,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0.9557213930348258,0.8498615278098315,0
4369,0853-NWIFK,0,0,0,0,0.6197183098591549,1,0,1,1.0,1.0,0.0,0.0,1.0,1.0,1,1,0,0.8164179104477611,0.5152492499423033,0
4370,8212-CRQXP,0,0,1,0,0.29577464788732394,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0.6144278606965174,0.19474382644818833,0
4372,7691-XVTZH,0,0,1,0,0.9436619718309859,1,1,1,0.0,0.0,1.0,0.0,1.0,0.0,2,1,0,0.7134328358208956,0.6872259404569582,0
4373,7481-ATQQS,0,1,0,0,0.676056338028169,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0,0.7223880597014924,0.5189303023309485,1
4374,2277-VWCNI,0,1,0,0,0.04225352112676056,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.3034825870646766,0.018584121855527345,0
4375,1088-CNNKB,1,0,1,0,0.8732394366197183,1,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1,0,0,0.6144278606965174,0.5794368797599815,0
4376,8642-GVWRF,0,0,1,0,0.014084507042253521,1,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.6114427860696517,0.016870528502192474,1
4378,3400-ESFUW,1,0,1,1,0.7605633802816901,1,0,1,1.0,1.0,0.0,1.0,0.0,0.0,2,0,0,0.39104477611940297,0.3493653357950611,1
4381,1482-OXZSY,1,0,0,0,0.4084507042253521,1,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0.8174129353233831,0.3366547426725133,0
4382,0377-JBKKT,1,0,1,1,0.29577464788732394,1,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0,1,1,0.3950248756218906,0.14458804523424879,0
4383,5778-BVOFB,0,0,0,0,0.11267605633802817,1,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0.41044776119402987,0.05899492268636048,0
4385,2057-ZBLPD,0,0,1,0,0.28169014084507044,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0.6791044776119403,0.20654281098546043,1
4386,0228-MAUWC,1,0,0,0,0.2535211267605634,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0.41094527363184075,0.12990999307639048,0
4387,5502-RLUYV,0,0,1,1,0.9577464788732394,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0.8527363184079603,0.8571543964920378,1
4388,0023-HGHWL,1,1,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.06815920398009952,0.0007269789983844912,1
4389,7663-YJHSN,0,0,1,0,1.0,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,2,1,0,0.8527363184079603,0.8698476805908146,0
4390,4915-BFSXL,1,0,1,1,0.971830985915493,1,1,1,1.0,0.0,1.0,0.0,1.0,0.0,2,0,0,0.5044776119402985,0.5584929609969997,0
4391,3086-RUCRN,0,0,0,0,0.9154929577464789,1,1,1,1.0,1.0,1.0,1.0,0.0,1.0,0,1,0,0.8442786069651741,0.7588506808216017,0
4392,5215-LNLDJ,0,0,1,1,0.08450704225352113,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.06417910447761194,0.015030002307869836,0
4393,7576-JMYWV,0,1,1,1,0.6338028169014085,1,1,1,1.0,1.0,0.0,1.0,1.0,1.0,0,1,0,0.9149253731343284,0.5715785829679206,0
4394,9039-RBEEE,1,0,0,0,0.5352112676056338,0,0,1,1.0,1.0,0.0,1.0,1.0,0.0,0,1,0,0.3054726368159204,0.21486845141933994,1
4395,0257-KXZGU,0,0,1,1,0.43661971830985913,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.43980099502487563,0.2338737595199631,0
4396,1307-ATKGB,1,0,0,0,0.323943661971831,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0,0.7094527363184079,0.25021347795984306,0
4397,8417-FMLZI,1,0,1,1,0.07042253521126761,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.6497512437810945,0.05293676436648973,1
4398,3714-XPXBW,0,0,0,0,0.5070422535211268,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,0.6034825870646767,0.34135125778906067,0
4400,2824-DXNKN,0,0,1,1,1.0,1,1,1,1.0,0.0,1.0,0.0,1.0,0.0,2,1,0,0.5293532338308458,0.5777809831525502,0
4401,5227-JSCFE,1,1,1,0,0.9859154929577465,0,0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0,0,0.2796019900497513,0.3847911377798292,0
4402,0848-ZGQIJ,0,0,1,0,0.2112676056338028,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0.7601990049751244,0.16643780290791602,0
4403,3621-CHYVB,0,0,1,0,0.7887323943661971,0,0,1,1.0,0.0,1.0,1.0,0.0,1.0,0,1,0,0.31492537313432833,0.31890145395799674,0
4405,1792-UXAFY,0,1,0,0,0.22535211267605634,1,0,1,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0,0.7054726368159204,0.1705631202400185,1
4407,0420-TXVSG,1,0,1,0,0.9154929577464789,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,2,1,0,0.47611940298507455,0.5088449111470112,0
4408,6217-TOWGS,0,0,1,0,0.22535211267605634,1,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0.5686567164179105,0.1504442649434572,0
4409,0515-YPMCW,1,0,0,1,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.5194029850746269,0.005960073851834757,1
4410,0378-XSZPU,1,0,1,0,0.8028169014084507,1,0,1,1.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0.41840796019900495,0.40906992845603507,1
4412,1544-JJMYL,1,0,0,0,0.36619718309859156,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0.5084577114427861,0.220228479113778,0
4413,4636-JGAAI,1,0,1,0,0.4647887323943662,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0.7024875621890546,0.3440399261481652,0
4414,6874-SGLHU,1,0,0,0,0.4084507042253521,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,1,0,0.7835820895522388,0.3464689591507039,0
4415,5951-AOFIH,1,0,0,0,0.4507042253521127,1,0,1,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0,0.47910447761194036,0.25693514885760443,0
4416,4729-XKASR,1,0,0,1,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.06467661691542288,0.0006865912762520193,1
4417,3059-NGMXB,1,0,1,1,0.18309859154929578,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0.5069651741293533,0.10683706438956843,0
4418,8652-YHIYU,0,0,0,1,0.2112676056338028,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0.6094527363184079,0.14371105469651513,0
4419,5278-PNYOX,0,0,0,0,0.676056338028169,1,0,1,0.0,0.0,1.0,1.0,1.0,1.0,2,0,0,0.8199004975124379,0.5653069466882068,0
4420,5449-FIBXJ,1,0,1,1,0.2535211267605634,1,1,1,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0.8462686567164179,0.2300830833141011,1
4421,3486-HOOGQ,0,0,1,1,0.971830985915493,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,2,0,0,0.6114427860696517,0.6605700438495269,0
4422,5061-PBXFW,0,0,1,1,0.43661971830985913,1,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0.4293532338308458,0.21299907685206557,0
4423,8630-FJLIB,0,0,0,0,0.23943661971830985,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5129353233830846,0.13880106162012465,0
4424,3891-NLXJB,1,0,0,0,0.5070422535211268,0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,2,1,1,0.22189054726368157,0.15832564043387953,0
4425,4749-OJKQU,0,0,0,0,0.04225352112676056,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5711442786069653,0.032719824601892454,0
4426,0577-WHMEV,0,0,1,0,0.2112676056338028,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.7208955223880598,0.1564851142395569,0
4427,5453-AXEPF,1,0,1,0,0.22535211267605634,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0.6194029850746269,0.15210016155088854,0
4428,3639-XJHKQ,0,0,0,1,0.2535211267605634,1,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0.42139303482587065,0.1475882760212324,0
4429,3716-LRGXK,1,0,1,0,0.8309859154929577,1,1,1,0.0,0.0,1.0,0.0,1.0,1.0,2,0,0,0.8248756218905473,0.6979690745441957,0
4432,3397-AVTKU,1,0,0,0,0.5915492957746479,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,2,1,0,0.4154228855721393,0.2919166858989153,0
4434,9837-BMCLM,1,0,0,0,0.028169014084507043,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0.599502487562189,0.02576159704592661,1
4435,2672-OJQZP,0,0,0,0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.263681592039801,0.002994461112393261,0
4437,3134-DSHVC,0,0,0,0,0.8732394366197183,1,1,1,1.0,1.0,1.0,0.0,1.0,0.0,2,0,0,0.7935323383084577,0.7153992614816523,0
4438,6161-UUUTA,1,1,0,0,0.028169014084507043,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0.6134328358208956,0.027936764366489727,1
4439,7821-DPRQE,1,0,1,0,0.9436619718309859,1,1,1,1.0,1.0,0.0,1.0,1.0,1.0,0,1,0,0.8900497512437812,0.842614816524348,0
4440,6543-XRMYR,0,1,0,0,0.4084507042253521,1,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0.8104477611940298,0.3402434802677129,1
4441,2001-EWBQU,0,0,0,0,0.8309859154929577,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,2,0,0,0.8601990049751244,0.728709900761597,0
4442,4925-LMHOK,1,0,0,0,0.19718309859154928,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0.4014925373134329,0.10626586660512348,1
4443,1608-GMEWB,1,1,0,0,0.6197183098591549,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0.7527363184079603,0.4825121163166397,0
4444,6695-AMZUF,0,0,1,0,0.971830985915493,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0.6786069651741293,0.684444957304408,0
4445,1455-UGQVH,1,0,1,0,0.1267605633802817,1,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,0,0.7985074626865671,0.11758019847680591,1
4447,8280-MQRQN,0,0,0,0,0.0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0.3203980099502488,0.003652204015693515,1
4449,7611-YKYTC,1,0,1,1,0.29577464788732394,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5646766169154229,0.1794541887837526,0
4450,2037-SGXHH,1,0,1,1,0.5211267605633803,1,1,1,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0,0.7601990049751244,0.4160512347103623,1
4451,3178-FESZO,0,0,0,0,0.0,1,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0.8159203980099502,0.009398799907685208,1
4452,0365-GXEZS,1,0,1,0,0.23943661971830985,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0.5965174129353235,0.16731479344564967,0
4453,0082-OQIQY,1,0,0,0,0.39436619718309857,1,0,1,0.0,0.0,0.0,1.0,1.0,1.0,0,1,0,0.7557213930348259,0.2987306715901223,0
4454,6087-MVHJH,0,0,0,0,0.2112676056338028,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0,0.6985074626865672,0.16193168705285022,1
4455,4603-JANFB,1,0,0,0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5134328358208955,0.005890837756750519,1
4456,3018-TFTSU,1,0,0,0,0.15492957746478872,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.6313432835820896,0.09690745441957074,1
4457,3606-SBKRY,1,0,0,0,0.4225352112676056,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1,1,0,0.3164179104477612,0.17362104777290563,0
4458,4806-KEXQR,1,0,0,0,0.04225352112676056,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0.6134328358208956,0.035252711747057464,1
4459,0667-NSRGI,0,0,1,0,0.6619718309859155,1,1,1,0.0,0.0,1.0,1.0,0.0,1.0,1,1,1,0.5104477611940298,0.3942764828063697,0
4461,6893-ODYYE,1,0,0,0,0.6901408450704225,1,0,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,0,0.7149253731343284,0.5228075236556657,0
4462,8242-JSVBO,1,0,0,0,0.08450704225352113,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.2626865671641791,0.03504500346180475,0
4463,2479-BRAMR,1,1,1,0,0.5633802816901409,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0.6517412935323383,0.3755769674590353,1
4464,9541-ZPSEA,1,0,1,1,0.9436619718309859,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,2,0,0,0.617910447761194,0.6180879298407569,0
4465,2665-NPTGL,0,1,1,0,0.352112676056338,1,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,0,0.7945273631840796,0.28754904223401795,0
4466,1139-WUOAH,1,0,0,0,0.7887323943661971,0,0,1,0.0,0.0,1.0,1.0,1.0,1.0,2,0,0,0.3492537313432836,0.35440226171243944,0
4469,6937-GCDGQ,1,0,1,1,0.2535211267605634,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.3054726368159204,0.10810062312485577,0
4470,0988-JRWWP,0,0,0,0,0.028169014084507043,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0.3577114427860697,0.01403184860373875,0
4472,7908-QCBCA,0,0,1,0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.5089552238805971,0.005838910685437342,1
4473,8644-XYTSV,1,0,1,0,0.5774647887323944,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0.217910447761194,0.18546618970690054,0
4474,6711-FLDFB,0,0,0,0,0.08450704225352113,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5636815920398011,0.06027579044541888,1
4476,7465-ZZRVX,1,0,0,0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5184079601990049,0.00594853450265405,0
4477,7975-JMZNT,1,0,1,0,0.9154929577464789,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0.7308457711442786,0.6989499192245556,0
4478,7251-XFOIL,0,0,0,0,0.8450704225352113,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0.7059701492537314,0.6325640433879529,0
4480,3714-JTVOV,0,1,1,0,0.5774647887323944,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5562189054726369,0.3704823447957535,1
4481,8259-DZLIZ,0,0,1,1,0.8873239436619719,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0.35422885572139307,0.3901511654742672,0
4482,0442-ZXKVS,0,1,1,0,0.7464788732394366,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0.9686567164179104,0.7399319178398338,0
4486,0225-ZORZP,1,0,0,0,0.028169014084507043,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0.6572139303482587,0.024953842603277175,0
4487,4702-IOQDC,0,0,0,0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5159203980099502,0.005919686129702285,1
4488,9489-JMTTN,0,0,1,1,1.0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0.7114427860696517,0.7589545349642279,0
4489,0575-CUQOV,1,1,1,0,0.8309859154929577,1,0,1,0.0,1.0,1.0,0.0,1.0,1.0,1,1,0,0.7930348258706468,0.6748442187860605,0
4491,6178-KFNHS,0,0,0,1,0.15492957746478872,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5975124378109452,0.10275213477959844,1
4492,2830-LEWOA,1,0,1,1,0.8450704225352113,1,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0.8522388059701493,0.7420205400415416,0
4494,1264-BYWMS,1,0,0,0,0.7605633802816901,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0.781592039800995,0.6075640433879529,1
4495,9658-WYUFB,0,0,0,0,0.22535211267605634,1,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0.7577114427860697,0.18447957535195014,1
4498,5329-KRDTM,1,1,1,0,1.0,1,1,1,0.0,1.0,1.0,1.0,1.0,0.0,2,0,0,0.5880597014925373,0.6205227325178859,0
4499,7797-EJMDP,0,0,0,0,0.09859154929577464,1,0,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0.47562189054726367,0.06412416339718441,0
4501,2013-SGDXK,0,0,0,0,0.0,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0.6572139303482587,0.007558273713362566,1
4502,6368-NWMCE,0,0,0,0,0.5211267605633803,1,1,1,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0.4965174129353234,0.30435033464112626,0
4503,3633-CDBUW,1,0,0,1,0.22535211267605634,1,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0.6228855721393034,0.16468382183244867,0
4504,0707-HOVVN,0,1,0,0,0.971830985915493,1,1,1,0.0,1.0,1.0,1.0,1.0,0.0,2,1,0,0.5696517412935324,0.5993364874221093,0
4505,8580-QVLOC,0,1,1,1,1.0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0.7383084577114428,0.7409935379644588,1
4506,3956-MGXOG,0,0,0,0,0.38028169014084506,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0.6203980099502487,0.2568832217862912,0
4507,9274-UARKJ,0,0,0,0,0.19718309859154928,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0.646268656716418,0.12822524809600738,0
4508,4077-HWUYD,1,0,1,1,1.0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0.6895522388059702,0.7436360489268404,0
4509,2012-NWRPA,0,1,1,0,0.14084507042253522,1,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,0,0.808955223880597,0.12836372028617588,1
4510,8808-ELEHO,1,1,0,0,0.09859154929577464,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0.6268656716417911,0.06544541887837527,1
4511,0103-CSITQ,0,0,1,0,0.7887323943661971,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0.9069651741293533,0.7193514885760443,0
4513,8671-KKKOS,0,0,1,0,0.6338028169014085,0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0.2716417910447761,0.23578929148396033,0
4515,9518-XXBXE,1,1,1,0,0.1267605633802817,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5676616915422885,0.08096584352642512,0
4516,3934-HXCFZ,1,0,1,0,0.30985915492957744,1,1,1,1.0,1.0,1.0,0.0,1.0,0.0,0,1,0,0.8059701492537313,0.25012693284098775,1
4517,6578-KRMAW,1,0,0,0,0.43661971830985913,1,0,1,1.0,1.0,1.0,0.0,0.0,1.0,0,1,0,0.7477611940298508,0.3416224324948073,0
4518,4860-IJUDE,1,0,0,0,0.16901408450704225,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5522388059701493,0.10822178629125317,0
4519,7666-WKRON,0,0,0,0,0.5352112676056338,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0,2,1,0,0.618905472636816,0.36726863604892684,1
4520,9688-YGXVR,0,0,0,0,0.6056338028169014,1,0,1,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0,0.6955223880597016,0.45631202400184623,0
4521,0423-UDIJQ,1,1,0,0,0.11267605633802817,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0.3079601990049752,0.049515347334410334,0
4523,4910-AQFFX,1,0,1,1,0.11267605633802817,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0.6079601990049751,0.07413454881144704,1
4524,2154-KVJFF,0,0,0,0,0.19718309859154928,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0.6119402985074627,0.1261308562197092,1
4525,5360-LJCNJ,0,0,1,0,0.9859154929577465,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,2,1,0,0.864676616915423,0.8696284329563813,0
4526,2607-FBDFF,1,0,0,0,0.0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.30597014925373134,0.0034848834525732747,0
4527,9647-ERGBE,0,0,1,1,0.4084507042253521,1,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,0,0.8139303482587065,0.3493364874221094,1
4528,3428-XZMAZ,1,0,0,0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5084577114427861,0.005833141010846988,1
4529,1100-DDVRV,1,0,1,0,0.22535211267605634,0,0,1,0.0,1.0,0.0,0.0,1.0,1.0,0,1,1,0.3139303482587064,0.09433994922686362,0
4530,0378-TOVMS,0,0,0,0,0.028169014084507043,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0.672139303482587,0.02924071082390953,1
4531,4355-HBJHH,1,0,1,1,0.9295774647887324,1,1,1,1.0,0.0,1.0,0.0,1.0,1.0,2,1,0,0.6114427860696517,0.6086545118855295,1
4533,9058-CBREO,0,1,0,0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.3213930348258706,0.003663743364874221,1
